"294","jetpack_security_report","a:0:{}","yes"
"297","_transient_timeout_jetpack_https_test","1433969745","no"
"298","_transient_jetpack_https_test","0","no"
"301","jetpack_updates","a:7:{s:7:""plugins"";i:0;s:6:""themes"";i:0;s:9:""wordpress"";i:0;s:12:""translations"";i:0;s:5:""total"";i:0;s:10:""wp_version"";s:5:""4.2.2"";s:26:""site_is_version_controlled"";b:0;}","yes"
"304","jetpack_log","a:2:{i:0;a:5:{s:4:""time"";i:1433883926;s:7:""user_id"";i:1;s:7:""blog_id"";b:0;s:4:""code"";s:8:""activate"";s:4:""data"";s:10:""sharedaddy"";}i:1;a:5:{s:4:""time"";i:1433883968;s:7:""user_id"";i:1;s:7:""blog_id"";b:0;s:4:""code"";s:8:""activate"";s:4:""data"";s:7:""widgets"";}}","no"
"305","jetpack_active_modules","a:2:{i:0;s:10:""sharedaddy"";i:1;s:7:""widgets"";}","yes"
"306","sharing-options","a:1:{s:6:""global"";a:5:{s:12:""button_style"";s:4:""icon"";s:13:""sharing_label"";s:17:""Compartilhe isso:"";s:10:""open_links"";s:4:""same"";s:4:""show"";a:0:{}s:6:""custom"";a:0:{}}}","yes"
"307","widget_facebook-likebox","a:2:{i:2;a:2:{s:5:""title"";s:8:""Facebook"";s:9:""like_args"";a:9:{s:4:""href"";s:46:""https://www.facebook.com/JornalFolhadaterranet"";s:5:""width"";i:189;s:6:""height"";i:310;s:11:""colorscheme"";s:5:""light"";s:10:""show_faces"";b:1;s:6:""stream"";b:0;s:11:""show_border"";b:1;s:6:""header"";b:0;s:10:""force_wall"";b:0;}}s:12:""_multiwidget"";i:1;}","yes"
"310","widget_wpcom-goodreads","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"311","widget_image","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"312","widget_widget_contact_info","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"313","widget_rss_links","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"314","widget_jetpack_display_posts_widget","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"315","widget_grofile","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"316","widget_twitter_timeline","a:2:{i:1;a:0:{}s:12:""_multiwidget"";i:1;}","yes"
"318","profitmag_options","a:65:{s:14:""webpage_layout"";s:9:""Fullwidth"";s:11:""show_search"";i:1;s:14:""menu_alignment"";s:4:""Left"";s:12:""media_upload"";s:0:"""";s:16:""footer_copyright"";s:14:""Folha da Terra"";s:9:""read_more"";s:0:"""";s:21:""featured_block_beside"";s:2:""23"";s:18:""featured_block_one"";s:2:""23"";s:15:""no_of_block_one"";i:6;s:18:""featured_block_two"";s:2:""23"";s:15:""no_of_block_two"";i:6;s:20:""featured_block_three"";s:2:""42"";s:17:""no_of_block_three"";i:10;s:19:""featured_block_four"";s:2:""38"";s:16:""no_of_block_four"";i:7;s:19:""featured_block_left"";s:2:""38"";s:16:""no_of_block_left"";s:1:""3"";s:20:""featured_block_right"";s:1:""5"";s:17:""no_of_block_right"";i:3;s:14:""slider_options"";s:18:""single_post_slider"";s:7:""slider1"";s:1:""0"";s:7:""slider2"";s:1:""0"";s:7:""slider3"";s:1:""0"";s:7:""slider4"";s:1:""0"";s:10:""slider_cat"";s:1:""0"";s:20:""slider_show_controls"";s:3:""yes"";s:11:""slider_auto"";s:3:""yes"";s:12:""slider_speed"";i:2000;s:14:""sidebar_layout"";s:13:""right_sidebar"";s:17:""left_cat_post_one"";s:1:""0"";s:23:""left_no_of_cat_post_one"";i:3;s:23:""left_sidebar_middle_ads"";s:0:"""";s:17:""left_cat_post_two"";s:1:""0"";s:23:""left_no_of_cat_post_two"";i:3;s:27:""left_sidebar_bottom_ads_one"";s:0:"""";s:27:""left_sidebar_bottom_ads_two"";s:0:"""";s:18:""right_cat_post_one"";s:1:""0"";s:24:""right_no_of_cat_post_one"";i:3;s:24:""right_sidebar_middle_ads"";s:0:"""";s:18:""right_cat_post_two"";s:1:""0"";s:24:""right_no_of_cat_post_two"";i:3;s:28:""right_sidebar_bottom_ads_one"";s:0:"""";s:28:""right_sidebar_bottom_ads_two"";s:0:"""";s:10:""header_ads"";s:0:"""";s:15:""mid_section_ads"";s:0:"""";s:8:""facebook"";s:0:"""";s:7:""twitter"";s:0:"""";s:5:""gplus"";s:0:"""";s:7:""youtube"";s:0:"""";s:9:""pinterest"";s:0:"""";s:6:""flickr"";s:0:"""";s:5:""vimeo"";s:0:"""";s:11:""stumbleupon"";s:0:"""";s:7:""dribble"";s:0:"""";s:6:""tumblr"";s:0:"""";s:8:""linkedin"";s:0:"""";s:11:""sound_cloud"";s:0:"""";s:5:""skype"";s:0:"""";s:3:""rss"";s:0:"""";s:10:""custom_css"";s:0:"""";s:11:""custom_code"";s:0:"""";s:17:""responsive_design"";i:0;s:11:""tc_activate"";i:0;s:9:""hide_date"";i:0;s:18:""show_social_header"";i:0;}","yes"
"319","_transient_timeout_settings_errors","1434051259","no"
"320","_transient_settings_errors","a:1:{i:0;a:4:{s:7:""setting"";s:7:""general"";s:4:""code"";s:16:""settings_updated"";s:7:""message"";s:23:""Configurações salvas."";s:4:""type"";s:7:""updated"";}}","no"
"348","_transient_profitmag_categories","1","yes"
"362","_transient_timeout_plugin_slugs","1435964782","no"
"363","_transient_plugin_slugs","a:3:{i:0;s:19:""akismet/akismet.php"";i:1;s:9:""hello.php"";i:2;s:19:""jetpack/jetpack.php"";}","no"
"364","_transient_timeout_dash_4077549d03da2e451c8b5f002294ff51","1435921582","no"
"365","_transient_dash_4077549d03da2e451c8b5f002294ff51","<div class=""rss-widget""><p><strong>Erro de RSS</strong>: WP HTTP Error: Failed connect to wordpress.org:80; Operation now in progress</p></div><div class=""rss-widget""><p><strong>Erro de RSS</strong>: WP HTTP Error: Failed connect to planet.wordpress.org:443; Operation now in progress</p></div><div class=""rss-widget""><ul></ul></div>","no"
"367","_site_transient_timeout_security_report_performed_recently","1435880664","yes"
"368","_site_transient_security_report_performed_recently","1","yes"
"369","_transient_is_multi_author","0","yes"
"373","_site_transient_timeout_theme_roots","1437079519","yes"
"374","_site_transient_theme_roots","a:5:{s:16:""mh-magazine-lite"";s:7:""/themes"";s:9:""profitmag"";s:7:""/themes"";s:13:""twentyfifteen"";s:7:""/themes"";s:14:""twentyfourteen"";s:7:""/themes"";s:14:""twentythirteen"";s:7:""/themes"";}","yes"
"375","_transient_doing_cron","1437398715.2963290214538574218750","yes"
"376","_transient_timeout_jetpack_site_is_vcs","1437485115","no"
"377","_transient_jetpack_site_is_vcs","0","no"
"1","2","_wp_page_template","default"
"2","4","_wp_attached_file","2015/05/profitmag.png"
"3","4","_wp_attachment_metadata","a:5:{s:5:""width"";i:274;s:6:""height"";i:104;s:4:""file"";s:21:""2015/05/profitmag.png"";s:5:""sizes"";a:13:{s:9:""thumbnail"";a:4:{s:4:""file"";s:21:""profitmag-150x104.png"";s:5:""width"";i:150;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:13:""slider-beside"";a:4:{s:4:""file"";s:21:""profitmag-240x104.png"";s:5:""width"";i:240;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:15:""three-col-thumb"";a:4:{s:4:""file"";s:21:""profitmag-265x104.png"";s:5:""width"";i:265;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:14:""five-col-thumb"";a:4:{s:4:""file"";s:20:""profitmag-148x85.png"";s:5:""width"";i:148;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:17:""block4-post-thumb"";a:4:{s:4:""file"";s:20:""profitmag-100x85.png"";s:5:""width"";i:100;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:16:""block-left-right"";a:4:{s:4:""file"";s:21:""profitmag-174x104.png"";s:5:""width"";i:174;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:13:""popular-thumb"";a:4:{s:4:""file"";s:21:""profitmag-193x104.png"";s:5:""width"";i:193;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:13:""gallery-thumb"";a:4:{s:4:""file"";s:19:""profitmag-71x40.png"";s:5:""width"";i:71;s:6:""height"";i:40;s:9:""mime-type"";s:9:""image/png"";}s:12:""recent-thumb"";a:4:{s:4:""file"";s:19:""profitmag-95x62.png"";s:5:""width"";i:95;s:6:""height"";i:62;s:9:""mime-type"";s:9:""image/png"";}s:14:""sidebar-medium"";a:4:{s:4:""file"";s:21:""profitmag-272x104.png"";s:5:""width"";i:272;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}s:15:""sidebar-gallery"";a:4:{s:4:""file"";s:19:""profitmag-83x83.png"";s:5:""width"";i:83;s:6:""height"";i:83;s:9:""mime-type"";s:9:""image/png"";}s:13:""comment-thumb"";a:4:{s:4:""file"";s:20:""profitmag-117x91.png"";s:5:""width"";i:117;s:6:""height"";i:91;s:9:""mime-type"";s:9:""image/png"";}s:13:""archive-thumb"";a:4:{s:4:""file"";s:21:""profitmag-200x104.png"";s:5:""width"";i:200;s:6:""height"";i:104;s:9:""mime-type"";s:9:""image/png"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";s:11:""orientation"";i:0;}}"
"4","5","_wp_attached_file","2015/05/cropped-profitmag.png"
"5","5","_wp_attachment_context","custom-header"
"6","5","_wp_attachment_metadata","a:5:{s:5:""width"";i:325;s:6:""height"";i:150;s:4:""file"";s:29:""2015/05/cropped-profitmag.png"";s:5:""sizes"";a:14:{s:9:""thumbnail"";a:4:{s:4:""file"";s:29:""cropped-profitmag-150x150.png"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:9:""image/png"";}s:6:""medium"";a:4:{s:4:""file"";s:29:""cropped-profitmag-300x138.png"";s:5:""width"";i:300;s:6:""height"";i:138;s:9:""mime-type"";s:9:""image/png"";}s:13:""slider-beside"";a:4:{s:4:""file"";s:29:""cropped-profitmag-240x150.png"";s:5:""width"";i:240;s:6:""height"";i:150;s:9:""mime-type"";s:9:""image/png"";}s:15:""three-col-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag-265x150.png"";s:5:""width"";i:265;s:6:""height"";i:150;s:9:""mime-type"";s:9:""image/png"";}s:14:""five-col-thumb"";a:4:{s:4:""file"";s:28:""cropped-profitmag-148x85.png"";s:5:""width"";i:148;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:17:""block4-post-thumb"";a:4:{s:4:""file"";s:28:""cropped-profitmag-100x85.png"";s:5:""width"";i:100;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:16:""block-left-right"";a:4:{s:4:""file"";s:29:""cropped-profitmag-174x111.png"";s:5:""width"";i:174;s:6:""height"";i:111;s:9:""mime-type"";s:9:""image/png"";}s:13:""popular-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag-193x112.png"";s:5:""width"";i:193;s:6:""height"";i:112;s:9:""mime-type"";s:9:""image/png"";}s:13:""gallery-thumb"";a:4:{s:4:""file"";s:27:""cropped-profitmag-71x40.png"";s:5:""width"";i:71;s:6:""height"";i:40;s:9:""mime-type"";s:9:""image/png"";}s:12:""recent-thumb"";a:4:{s:4:""file"";s:27:""cropped-profitmag-95x62.png"";s:5:""width"";i:95;s:6:""height"";i:62;s:9:""mime-type"";s:9:""image/png"";}s:14:""sidebar-medium"";a:4:{s:4:""file"";s:29:""cropped-profitmag-272x137.png"";s:5:""width"";i:272;s:6:""height"";i:137;s:9:""mime-type"";s:9:""image/png"";}s:15:""sidebar-gallery"";a:4:{s:4:""file"";s:27:""cropped-profitmag-83x83.png"";s:5:""width"";i:83;s:6:""height"";i:83;s:9:""mime-type"";s:9:""image/png"";}s:13:""comment-thumb"";a:4:{s:4:""file"";s:28:""cropped-profitmag-117x91.png"";s:5:""width"";i:117;s:6:""height"";i:91;s:9:""mime-type"";s:9:""image/png"";}s:13:""archive-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag-200x140.png"";s:5:""width"";i:200;s:6:""height"";i:140;s:9:""mime-type"";s:9:""image/png"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";s:11:""orientation"";i:0;}}"
"7","5","_wp_attachment_custom_header_last_used_profitmag","1432835539"
"8","5","_wp_attachment_is_custom_header","profitmag"
"9","6","_wp_attached_file","2015/05/profitmag1.png"
"10","6","_wp_attachment_metadata","a:5:{s:5:""width"";i:274;s:6:""height"";i:127;s:4:""file"";s:22:""2015/05/profitmag1.png"";s:5:""sizes"";a:13:{s:9:""thumbnail"";a:4:{s:4:""file"";s:22:""profitmag1-150x127.png"";s:5:""width"";i:150;s:6:""height"";i:127;s:9:""mime-type"";s:9:""image/png"";}s:13:""slider-beside"";a:4:{s:4:""file"";s:22:""profitmag1-240x127.png"";s:5:""width"";i:240;s:6:""height"";i:127;s:9:""mime-type"";s:9:""image/png"";}s:15:""three-col-thumb"";a:4:{s:4:""file"";s:22:""profitmag1-265x127.png"";s:5:""width"";i:265;s:6:""height"";i:127;s:9:""mime-type"";s:9:""image/png"";}s:14:""five-col-thumb"";a:4:{s:4:""file"";s:21:""profitmag1-148x85.png"";s:5:""width"";i:148;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:17:""block4-post-thumb"";a:4:{s:4:""file"";s:21:""profitmag1-100x85.png"";s:5:""width"";i:100;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:16:""block-left-right"";a:4:{s:4:""file"";s:22:""profitmag1-174x111.png"";s:5:""width"";i:174;s:6:""height"";i:111;s:9:""mime-type"";s:9:""image/png"";}s:13:""popular-thumb"";a:4:{s:4:""file"";s:22:""profitmag1-193x112.png"";s:5:""width"";i:193;s:6:""height"";i:112;s:9:""mime-type"";s:9:""image/png"";}s:13:""gallery-thumb"";a:4:{s:4:""file"";s:20:""profitmag1-71x40.png"";s:5:""width"";i:71;s:6:""height"";i:40;s:9:""mime-type"";s:9:""image/png"";}s:12:""recent-thumb"";a:4:{s:4:""file"";s:20:""profitmag1-95x62.png"";s:5:""width"";i:95;s:6:""height"";i:62;s:9:""mime-type"";s:9:""image/png"";}s:14:""sidebar-medium"";a:4:{s:4:""file"";s:22:""profitmag1-272x127.png"";s:5:""width"";i:272;s:6:""height"";i:127;s:9:""mime-type"";s:9:""image/png"";}s:15:""sidebar-gallery"";a:4:{s:4:""file"";s:20:""profitmag1-83x83.png"";s:5:""width"";i:83;s:6:""height"";i:83;s:9:""mime-type"";s:9:""image/png"";}s:13:""comment-thumb"";a:4:{s:4:""file"";s:21:""profitmag1-117x91.png"";s:5:""width"";i:117;s:6:""height"";i:91;s:9:""mime-type"";s:9:""image/png"";}s:13:""archive-thumb"";a:4:{s:4:""file"";s:22:""profitmag1-200x127.png"";s:5:""width"";i:200;s:6:""height"";i:127;s:9:""mime-type"";s:9:""image/png"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";s:11:""orientation"";i:0;}}"
"11","7","_wp_attached_file","2015/05/cropped-profitmag1.png"
"12","7","_wp_attachment_context","custom-header"
"13","7","_wp_attachment_metadata","a:5:{s:5:""width"";i:325;s:6:""height"";i:149;s:4:""file"";s:30:""2015/05/cropped-profitmag1.png"";s:5:""sizes"";a:14:{s:9:""thumbnail"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-150x149.png"";s:5:""width"";i:150;s:6:""height"";i:149;s:9:""mime-type"";s:9:""image/png"";}s:6:""medium"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-300x138.png"";s:5:""width"";i:300;s:6:""height"";i:138;s:9:""mime-type"";s:9:""image/png"";}s:13:""slider-beside"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-240x149.png"";s:5:""width"";i:240;s:6:""height"";i:149;s:9:""mime-type"";s:9:""image/png"";}s:15:""three-col-thumb"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-265x149.png"";s:5:""width"";i:265;s:6:""height"";i:149;s:9:""mime-type"";s:9:""image/png"";}s:14:""five-col-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag1-148x85.png"";s:5:""width"";i:148;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:17:""block4-post-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag1-100x85.png"";s:5:""width"";i:100;s:6:""height"";i:85;s:9:""mime-type"";s:9:""image/png"";}s:16:""block-left-right"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-174x111.png"";s:5:""width"";i:174;s:6:""height"";i:111;s:9:""mime-type"";s:9:""image/png"";}s:13:""popular-thumb"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-193x112.png"";s:5:""width"";i:193;s:6:""height"";i:112;s:9:""mime-type"";s:9:""image/png"";}s:13:""gallery-thumb"";a:4:{s:4:""file"";s:28:""cropped-profitmag1-71x40.png"";s:5:""width"";i:71;s:6:""height"";i:40;s:9:""mime-type"";s:9:""image/png"";}s:12:""recent-thumb"";a:4:{s:4:""file"";s:28:""cropped-profitmag1-95x62.png"";s:5:""width"";i:95;s:6:""height"";i:62;s:9:""mime-type"";s:9:""image/png"";}s:14:""sidebar-medium"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-272x137.png"";s:5:""width"";i:272;s:6:""height"";i:137;s:9:""mime-type"";s:9:""image/png"";}s:15:""sidebar-gallery"";a:4:{s:4:""file"";s:28:""cropped-profitmag1-83x83.png"";s:5:""width"";i:83;s:6:""height"";i:83;s:9:""mime-type"";s:9:""image/png"";}s:13:""comment-thumb"";a:4:{s:4:""file"";s:29:""cropped-profitmag1-117x91.png"";s:5:""width"";i:117;s:6:""height"";i:91;s:9:""mime-type"";s:9:""image/png"";}s:13:""archive-thumb"";a:4:{s:4:""file"";s:30:""cropped-profitmag1-200x140.png"";s:5:""width"";i:200;s:6:""height"";i:140;s:9:""mime-type"";s:9:""image/png"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";s:11:""orientation"";i:0;}}"
"14","7","_wp_attachment_custom_header_last_used_profitmag","1432836131"
"15","7","_wp_attachment_is_custom_header","profitmag"
"16","8","_wp_attached_file","2015/05/cropped-profitmag11.png"
"17","8","_wp_attachment_context","custom-header"
"18","8","_wp_attachment_metadata","a:5:{s:5:""width"";i:274;s:6:""height"";i:109;s:4:""file"";s:31:""2015/05/cropped-profitmag11.png"";s:5:""sizes"";a:3:{s:9:""thumbnail"";a:4:{s:4:""file"";s:31:""cropped-profitmag11-150x109.png"";s:5:""width"";i:150;s:6:""height"";i:109;s:9:""mime-type"";s:9:""image/png"";}s:4:""loop"";a:4:{s:4:""file"";s:31:""cropped-profitmag11-174x109.png"";s:5:""width"";i:174;s:6:""height"";i:109;s:9:""mime-type"";s:9:""image/png"";}s:8:""cp_small"";a:4:{s:4:""file"";s:29:""cropped-profitmag11-70x53.png"";s:5:""width"";i:70;s:6:""height"";i:53;s:9:""mime-type"";s:9:""image/png"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";i:0;s:6:""credit"";s:0:"""";s:6:""camera"";s:0:"""";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:0;s:9:""copyright"";s:0:"""";s:12:""focal_length"";i:0;s:3:""iso"";i:0;s:13:""shutter_speed"";i:0;s:5:""title"";s:0:"""";s:11:""orientation"";i:0;}}"
"19","8","_wp_attachment_custom_header_last_used_mh-magazine-lite","1432837313"
"20","8","_wp_attachment_is_custom_header","mh-magazine-lite"
"21","9","_edit_last","1"
"22","9","_edit_lock","1433869891:1"
"23","9","_thumbnail_id","4"
"24","9","_wp_page_template","homepage.php"
"25","12","_edit_last","1"
"26","12","_edit_lock","1433885660:1"
"31","14","_edit_last","1"
"32","14","_edit_lock","1433885691:1"
"37","2","_edit_lock","1433787381:1"
"38","2","_edit_last","1"
"48","20","_menu_item_type","post_type"
"49","20","_menu_item_menu_item_parent","0"
"50","20","_menu_item_object_id","9"
"51","20","_menu_item_object","page"
"52","20","_menu_item_target",
"53","20","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"54","20","_menu_item_xfn",
"55","20","_menu_item_url",
"56","20","_menu_item_orphaned","1433788421"
"57","21","_menu_item_type","post_type"
"58","21","_menu_item_menu_item_parent","0"
"59","21","_menu_item_object_id","9"
"60","21","_menu_item_object","page"
"61","21","_menu_item_target",
"62","21","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"63","21","_menu_item_xfn",
"64","21","_menu_item_url",
"65","21","_menu_item_orphaned","1433788421"
"66","22","_menu_item_type","post_type"
"67","22","_menu_item_menu_item_parent","0"
"68","22","_menu_item_object_id","2"
"69","22","_menu_item_object","page"
"70","22","_menu_item_target",
"71","22","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"72","22","_menu_item_xfn",
"73","22","_menu_item_url",
"74","22","_menu_item_orphaned","1433788422"
"75","6","_wp_attachment_is_custom_background","mh-magazine-lite"
"238","41","_menu_item_type","taxonomy"
"239","41","_menu_item_menu_item_parent","0"
"240","41","_menu_item_object_id","4"
"241","41","_menu_item_object","category"
"242","41","_menu_item_target",
"243","41","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"244","41","_menu_item_xfn",
"245","41","_menu_item_url",
"246","41","_menu_item_orphaned","1433793763"
"274","45","_menu_item_type","taxonomy"
"275","45","_menu_item_menu_item_parent","0"
"276","45","_menu_item_object_id","5"
"277","45","_menu_item_object","category"
"278","45","_menu_item_target",
"279","45","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"280","45","_menu_item_xfn",
"281","45","_menu_item_url",
"282","45","_menu_item_orphaned","1433793764"
"292","47","_menu_item_type","taxonomy"
"293","47","_menu_item_menu_item_parent","0"
"294","47","_menu_item_object_id","7"
"295","47","_menu_item_object","category"
"296","47","_menu_item_target",
"297","47","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"298","47","_menu_item_xfn",
"299","47","_menu_item_url",
"300","47","_menu_item_orphaned","1433793766"
"400","59","_menu_item_type","taxonomy"
"401","59","_menu_item_menu_item_parent","0"
"402","59","_menu_item_object_id","10"
"403","59","_menu_item_object","category"
"404","59","_menu_item_target",
"405","59","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"406","59","_menu_item_xfn",
"407","59","_menu_item_url",
"408","59","_menu_item_orphaned","1433793771"
"409","60","_menu_item_type","taxonomy"
"410","60","_menu_item_menu_item_parent","0"
"411","60","_menu_item_object_id","12"
"412","60","_menu_item_object","category"
"413","60","_menu_item_target",
"414","60","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"415","60","_menu_item_xfn",
"416","60","_menu_item_url",
"417","60","_menu_item_orphaned","1433793771"
"418","61","_menu_item_type","taxonomy"
"419","61","_menu_item_menu_item_parent","0"
"420","61","_menu_item_object_id","1"
"421","61","_menu_item_object","category"
"422","61","_menu_item_target",
"423","61","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"424","61","_menu_item_xfn",
"425","61","_menu_item_url",
"426","61","_menu_item_orphaned","1433793772"
"436","63","_menu_item_type","taxonomy"
"437","63","_menu_item_menu_item_parent","0"
"438","63","_menu_item_object_id","13"
"439","63","_menu_item_object","category"
"440","63","_menu_item_target",
"441","63","_menu_item_classes","a:1:{i:0;s:0:"""";}"
"442","63","_menu_item_xfn",
"443","63","_menu_item_url",
"444","63","_menu_item_orphaned","1433793772"
"583","80","_wp_attached_file","2015/06/CcsDepPampolhacapajpgjpg.jpeg"
"584","80","_wp_attachment_metadata","a:5:{s:5:""width"";i:610;s:6:""height"";i:291;s:4:""file"";s:37:""2015/06/CcsDepPampolhacapajpgjpg.jpeg"";s:5:""sizes"";a:5:{s:9:""thumbnail"";a:4:{s:4:""file"";s:37:""CcsDepPampolhacapajpgjpg-150x150.jpeg"";s:5:""width"";i:150;s:6:""height"";i:150;s:9:""mime-type"";s:10:""image/jpeg"";}s:6:""medium"";a:4:{s:4:""file"";s:37:""CcsDepPampolhacapajpgjpg-300x143.jpeg"";s:5:""width"";i:300;s:6:""height"";i:143;s:9:""mime-type"";s:10:""image/jpeg"";}s:7:""content"";a:4:{s:4:""file"";s:37:""CcsDepPampolhacapajpgjpg-610x264.jpeg"";s:5:""width"";i:610;s:6:""height"";i:264;s:9:""mime-type"";s:10:""image/jpeg"";}s:4:""loop"";a:4:{s:4:""file"";s:37:""CcsDepPampolhacapajpgjpg-174x131.jpeg"";s:5:""width"";i:174;s:6:""height"";i:131;s:9:""mime-type"";s:10:""image/jpeg"";}s:8:""cp_small"";a:4:{s:4:""file"";s:35:""CcsDepPampolhacapajpgjpg-70x53.jpeg"";s:5:""width"";i:70;s:6:""height"";i:53;s:9:""mime-type"";s:10:""image/jpeg"";}}s:10:""image_meta"";a:11:{s:8:""aperture"";d:2.399999999999999911182158029987476766109466552734375;s:6:""credit"";s:0:"""";s:6:""camera"";s:4:""iPad"";s:7:""caption"";s:0:"""";s:17:""created_timestamp"";i:1432722766;s:9:""copyright"";s:0:"""";s:12:""focal_length"";s:4:""4.28"";s:3:""iso"";s:2:""50"";s:13:""shutter_speed"";s:17:""0.058823529411765"";s:5:""title"";s:0:"""";s:11:""orientation"";i:1;}}"
"585","81","_wp_attached_file","2015/06/FeiraMixxRafaeljpg.jpeg"
